recommendation_id,Datetime,Actual,Predicted_LSTM,Predicted_XGBoost,actual_high_demand,actual_peak,actual_extreme_peak,pred_peak_lstm,pred_peak_xgboost,is_anomaly,severity,direction,methods_agree,cluster,cluster_name,recommendation_type,priority,recommendation,reason,supporting_signals
REC03775,2010-10-02 02:00:00,0.3085333333333333,0.3245322610855102,0.3061449646666666,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03776,2010-10-02 03:00:00,0.9448,0.946670918263495,0.9455389883333332,False,False,False,False,False,False,none,higher,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03777,2010-10-02 04:00:00,0.3613666666666666,0.3534275359936058,0.3594927156666667,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03778,2010-10-02 05:00:00,0.4222333333333333,0.4288130155552178,0.4182211351666666,False,False,False,False,False,False,none,higher,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03779,2010-10-02 06:00:00,0.8281666666666666,0.7953874331824481,0.8167182248333333,False,False,False,False,False,False,none,higher,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03780,2010-10-02 07:00:00,2.1751666666666667,2.165808552925289,2.15674624,True,False,False,False,False,False,none,higher,0,2.0,Peak-Heavy Pattern,Forecast High Consumption,HIGH,Reduce or postpone non-essential electricity use during this forecast high-consumption period.,"Both forecasting models predict consumption above the 90th-percentile threshold of 1.932. LSTM = 2.166, XGBoost = 2.157.",High Demand Detected | Both Models Forecast High Consumption | Peak-Heavy Consumption Pattern
REC03781,2010-10-02 08:00:00,1.8114666666666668,1.8259915446579456,1.8081075133333333,True,False,False,False,False,False,none,higher,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",High Demand Detected | Peak-Heavy Consumption Pattern
REC03782,2010-10-02 09:00:00,0.4921333333333333,0.5235495569467544,0.4895699345,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03783,2010-10-02 10:00:00,0.417,0.4297616287402808,0.4187927785,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03784,2010-10-02 11:00:00,0.8097,0.8032989799916744,0.798233056,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03785,2010-10-02 12:00:00,0.5983,0.6259354806363582,0.5964131256666667,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03786,2010-10-02 13:00:00,0.7486333333333334,0.7510951614566148,0.7429293211666667,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03787,2010-10-02 14:00:00,1.8700666666666663,1.8549166324198247,1.8525907146666667,True,False,False,False,False,False,none,higher,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",High Demand Detected | Peak-Heavy Consumption Pattern
REC03788,2010-10-02 15:00:00,2.1852333333333336,2.1608377276331185,2.166933925,True,False,False,False,False,False,none,higher,0,2.0,Peak-Heavy Pattern,Forecast High Consumption,HIGH,Reduce or postpone non-essential electricity use during this forecast high-consumption period.,"Both forecasting models predict consumption above the 90th-percentile threshold of 1.932. LSTM = 2.161, XGBoost = 2.167.",High Demand Detected | Both Models Forecast High Consumption | Peak-Heavy Consumption Pattern
REC03789,2010-10-02 16:00:00,1.9975666666666667,1.9848760016411544,1.9886894933333328,True,False,False,False,False,False,none,higher,0,2.0,Peak-Heavy Pattern,Forecast High Consumption,HIGH,Reduce or postpone non-essential electricity use during this forecast high-consumption period.,"Both forecasting models predict consumption above the 90th-percentile threshold of 1.932. LSTM = 1.985, XGBoost = 1.989.",High Demand Detected | Both Models Forecast High Consumption | Peak-Heavy Consumption Pattern
REC03790,2010-10-02 17:00:00,1.5547666666666666,1.5619724984221162,1.550897711666667,True,False,False,False,False,False,none,higher,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",High Demand Detected | Peak-Heavy Consumption Pattern
REC03791,2010-10-02 18:00:00,0.7696666666666666,0.7925609078574926,0.7560660121666667,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03792,2010-10-02 19:00:00,1.5142666666666666,1.503925981903821,1.501642185,True,False,False,False,False,False,none,higher,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",High Demand Detected | Peak-Heavy Consumption Pattern
REC03793,2010-10-02 20:00:00,3.9403,3.668771924118698,3.91816836,True,True,True,True,True,True,high,higher,3,2.0,Peak-Heavy Pattern,Extreme Peak Reduction,CRITICAL,Immediately reduce or shift flexible electrical loads away from this extreme-demand period.,An extreme consumption peak of 3.940 was detected. This period belongs to the Peak-Heavy Pattern.,Extreme Peak Detected | Peak Detected | High Demand Detected | LSTM Predicted Peak | XGBoost Predicted Peak | Both Models Forecast High Consumption | High Severity Anomaly | Peak-Heavy Consumption Pattern
REC03794,2010-10-02 21:00:00,3.749733333333333,3.57720667412579,3.7372490983333337,True,True,True,True,True,True,medium,higher,2,2.0,Peak-Heavy Pattern,Extreme Peak Reduction,CRITICAL,Immediately reduce or shift flexible electrical loads away from this extreme-demand period.,An extreme consumption peak of 3.750 was detected. This period belongs to the Peak-Heavy Pattern.,Extreme Peak Detected | Peak Detected | High Demand Detected | LSTM Predicted Peak | XGBoost Predicted Peak | Both Models Forecast High Consumption | Medium Severity Anomaly | Peak-Heavy Consumption Pattern
REC03795,2010-10-02 22:00:00,1.6859000000000002,1.709804679659009,1.6739796366666666,True,False,False,False,False,False,none,higher,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",High Demand Detected | Peak-Heavy Consumption Pattern
REC03796,2010-10-02 23:00:00,1.6050666666666666,1.6270616916045548,1.585496331,True,False,False,False,False,False,none,higher,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",High Demand Detected | Peak-Heavy Consumption Pattern
REC03797,2010-10-03 00:00:00,0.3721,0.3865985900059342,0.3670368378333333,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03798,2010-10-03 01:00:00,0.3646999999999999,0.3678158913388848,0.3525950525,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03799,2010-10-03 02:00:00,0.4496666666666666,0.455140148005262,0.4442399085,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03800,2010-10-03 03:00:00,0.4408,0.4468906323432922,0.4379581024999999,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03801,2010-10-03 04:00:00,0.3455333333333333,0.3493656454265118,0.3402206001666666,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03802,2010-10-03 05:00:00,0.3832666666666666,0.3893978674661368,0.378257847,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03803,2010-10-03 06:00:00,0.3012333333333333,0.3127972318954765,0.2975302826666667,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03804,2010-10-03 07:00:00,0.6125333333333333,0.6155637588899583,0.6138659006666667,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03805,2010-10-03 08:00:00,1.1061,1.1148783230438828,1.0999421458333332,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03806,2010-10-03 09:00:00,2.2386,2.1358665951512754,2.229947721833333,True,False,False,False,False,False,low,higher,1,2.0,Peak-Heavy Pattern,Forecast High Consumption,HIGH,Reduce or postpone non-essential electricity use during this forecast high-consumption period.,"Both forecasting models predict consumption above the 90th-percentile threshold of 1.932. LSTM = 2.136, XGBoost = 2.230.",High Demand Detected | Both Models Forecast High Consumption | Peak-Heavy Consumption Pattern
REC03807,2010-10-03 10:00:00,2.4140333333333337,2.3961554025299847,2.5181111985,True,True,False,True,True,False,none,higher,0,2.0,Peak-Heavy Pattern,Peak Demand Reduction,HIGH,Reduce non-essential demand and shift flexible loads to lower-demand periods.,Peak demand was detected with actual consumption of 2.414. The consumption profile is classified as Peak-Heavy Pattern.,Peak Detected | High Demand Detected | LSTM Predicted Peak | XGBoost Predicted Peak | Both Models Forecast High Consumption | Peak-Heavy Consumption Pattern
REC03808,2010-10-03 11:00:00,3.395,3.3602175288677216,3.4594023233333333,True,True,True,True,True,True,medium,higher,2,2.0,Peak-Heavy Pattern,Extreme Peak Reduction,CRITICAL,Immediately reduce or shift flexible electrical loads away from this extreme-demand period.,An extreme consumption peak of 3.395 was detected. This period belongs to the Peak-Heavy Pattern.,Extreme Peak Detected | Peak Detected | High Demand Detected | LSTM Predicted Peak | XGBoost Predicted Peak | Both Models Forecast High Consumption | Medium Severity Anomaly | Peak-Heavy Consumption Pattern
REC03809,2010-10-03 12:00:00,0.9115666666666667,0.95098699718602,0.9239054718333332,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03810,2010-10-03 13:00:00,0.4968333333333333,0.5211010479088872,0.4933912996666666,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03811,2010-10-03 14:00:00,1.9401,1.9048960382875055,1.9237394133333332,True,False,False,False,False,False,none,higher,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",High Demand Detected | Peak-Heavy Consumption Pattern
REC03812,2010-10-03 15:00:00,1.2537999999999998,1.238978605099395,1.2445556823333337,False,False,False,False,False,False,none,higher,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03813,2010-10-03 16:00:00,0.9990666666666664,1.0293088535573334,0.9900558661666669,False,False,False,False,False,False,none,higher,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03814,2010-10-03 17:00:00,0.4815666666666666,0.5024488632906228,0.4683079831666666,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03815,2010-10-03 18:00:00,0.6803333333333333,0.6793161133952439,0.6670801316666667,False,False,False,False,False,False,none,lower,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03816,2010-10-03 19:00:00,2.3235666666666663,2.269164142598957,2.314640513333333,True,False,False,False,False,False,none,higher,0,2.0,Peak-Heavy Pattern,Forecast High Consumption,HIGH,Reduce or postpone non-essential electricity use during this forecast high-consumption period.,"Both forecasting models predict consumption above the 90th-percentile threshold of 1.932. LSTM = 2.269, XGBoost = 2.315.",High Demand Detected | Both Models Forecast High Consumption | Peak-Heavy Consumption Pattern
REC03817,2010-10-03 20:00:00,3.389533333333333,3.282507405920327,3.363297258333333,True,True,True,True,True,True,medium,higher,2,2.0,Peak-Heavy Pattern,Extreme Peak Reduction,CRITICAL,Immediately reduce or shift flexible electrical loads away from this extreme-demand period.,An extreme consumption peak of 3.390 was detected. This period belongs to the Peak-Heavy Pattern.,Extreme Peak Detected | Peak Detected | High Demand Detected | LSTM Predicted Peak | XGBoost Predicted Peak | Both Models Forecast High Consumption | Medium Severity Anomaly | Peak-Heavy Consumption Pattern
REC03818,2010-10-03 21:00:00,2.5301666666666667,2.489893122790754,2.511666208333333,True,True,False,True,True,False,none,higher,0,2.0,Peak-Heavy Pattern,Peak Demand Reduction,HIGH,Reduce non-essential demand and shift flexible loads to lower-demand periods.,Peak demand was detected with actual consumption of 2.530. The consumption profile is classified as Peak-Heavy Pattern.,Peak Detected | High Demand Detected | LSTM Predicted Peak | XGBoost Predicted Peak | Both Models Forecast High Consumption | Peak-Heavy Consumption Pattern
REC03819,2010-10-03 22:00:00,1.6654000000000002,1.6791793854892254,1.65267974,True,False,False,False,False,False,none,higher,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",High Demand Detected | Peak-Heavy Consumption Pattern
REC03820,2010-10-03 23:00:00,1.4159,1.4222796871431174,1.3866939265,False,False,False,False,False,False,none,higher,0,2.0,Peak-Heavy Pattern,Load Shifting,MEDIUM,Shift flexible energy use from concentrated high-demand periods to lower-demand hours where possible.,"The daily consumption profile belongs to the Peak-Heavy Pattern cluster, which shows concentrated peak behavior.",Peak-Heavy Consumption Pattern
REC03821,2010-10-04 00:00:00,0.9609333333333332,0.9791358877193184,0.9323366585,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03822,2010-10-04 01:00:00,0.8805999999999999,0.8764577411390841,0.8525277911666667,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03823,2010-10-04 02:00:00,0.8617,0.8584570788227023,0.8447758215000001,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03824,2010-10-04 03:00:00,0.9168,0.9075908455275,0.9017982293333334,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03825,2010-10-04 04:00:00,0.8580666666666666,0.8587918318375946,0.8418009531666667,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03826,2010-10-04 05:00:00,0.8383,0.8478679941449314,0.8265723208333333,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03827,2010-10-04 06:00:00,1.1786666666666668,1.1479825371455403,1.1570613605,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03828,2010-10-04 07:00:00,2.6861,2.628337431831658,2.6762544416666665,True,True,False,True,True,False,none,higher,0,1.0,High Consumption Pattern,Peak Demand Reduction,HIGH,Reduce non-essential demand and shift flexible loads to lower-demand periods.,Peak demand was detected with actual consumption of 2.686. The consumption profile is classified as High Consumption Pattern.,Peak Detected | High Demand Detected | LSTM Predicted Peak | XGBoost Predicted Peak | Both Models Forecast High Consumption | High Consumption Pattern
REC03829,2010-10-04 08:00:00,2.0932666666666666,2.079064859579504,2.082434425,True,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Forecast High Consumption,HIGH,Reduce or postpone non-essential electricity use during this forecast high-consumption period.,"Both forecasting models predict consumption above the 90th-percentile threshold of 1.932. LSTM = 2.079, XGBoost = 2.082.",High Demand Detected | Both Models Forecast High Consumption | High Consumption Pattern
REC03830,2010-10-04 09:00:00,2.0266,2.005741860949993,2.016227123333333,True,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Forecast High Consumption,HIGH,Reduce or postpone non-essential electricity use during this forecast high-consumption period.,"Both forecasting models predict consumption above the 90th-percentile threshold of 1.932. LSTM = 2.006, XGBoost = 2.016.",High Demand Detected | Both Models Forecast High Consumption | High Consumption Pattern
REC03831,2010-10-04 10:00:00,1.3339,1.35785485355258,1.315833716,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03832,2010-10-04 11:00:00,0.7101666666666666,0.6933391779538244,0.7167423416666666,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03833,2010-10-04 12:00:00,2.3162666666666665,2.286679677703977,2.3693062916666667,True,False,False,False,True,False,none,higher,0,1.0,High Consumption Pattern,Forecast High Consumption,HIGH,Reduce or postpone non-essential electricity use during this forecast high-consumption period.,"Both forecasting models predict consumption above the 90th-percentile threshold of 1.932. LSTM = 2.287, XGBoost = 2.369.",High Demand Detected | XGBoost Predicted Peak | Both Models Forecast High Consumption | High Consumption Pattern
REC03834,2010-10-04 13:00:00,0.7096,0.7339487577635795,0.702850928,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03835,2010-10-04 14:00:00,0.5258333333333334,0.5425805911306292,0.5221983136666667,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03836,2010-10-04 15:00:00,0.3916,0.4236740984391421,0.3885194509999999,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03837,2010-10-04 16:00:00,0.3992666666666666,0.4217939937137067,0.3970868919999999,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03838,2010-10-04 17:00:00,0.4111,0.4326815889343619,0.410402618,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03839,2010-10-04 18:00:00,1.7182,1.6663706278871746,1.7110521831666667,True,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Demand Detected | High Consumption Pattern
REC03840,2010-10-04 19:00:00,1.9817,1.9437065985731783,1.9810713693333333,True,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Forecast High Consumption,HIGH,Reduce or postpone non-essential electricity use during this forecast high-consumption period.,"Both forecasting models predict consumption above the 90th-percentile threshold of 1.932. LSTM = 1.944, XGBoost = 1.981.",High Demand Detected | Both Models Forecast High Consumption | High Consumption Pattern
REC03841,2010-10-04 20:00:00,3.039833333333333,2.9513671081230046,3.023585845,True,True,False,True,True,False,low,higher,1,1.0,High Consumption Pattern,Peak Demand Reduction,HIGH,Reduce non-essential demand and shift flexible loads to lower-demand periods.,Peak demand was detected with actual consumption of 3.040. The consumption profile is classified as High Consumption Pattern.,Peak Detected | High Demand Detected | LSTM Predicted Peak | XGBoost Predicted Peak | Both Models Forecast High Consumption | High Consumption Pattern
REC03842,2010-10-04 21:00:00,1.7196666666666665,1.7041857015278192,1.7081260618333334,True,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Demand Detected | High Consumption Pattern
REC03843,2010-10-04 22:00:00,0.5482,0.5807030924230815,0.5405969939999999,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03844,2010-10-04 23:00:00,0.4929666666666666,0.5077824239820241,0.4815815315,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03845,2010-10-05 00:00:00,0.8594333333333333,0.8497280357182025,0.8540265461666666,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC03846,2010-10-05 01:00:00,0.5624,0.5814702429216355,0.5594105113333333,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
